player_id,season,week,team,opponent,position,snaps,team_snaps,routes,team_dropbacks,targets,team_targets,receptions,receiving_yards,air_yards,team_air_yards,carries,team_carries,rushing_yards,pass_attempts,passing_yards,rz_targets,team_rz_targets,rz_carries,team_rz_carries,inside5_carries,team_inside5_carries,rush_td,rec_td,pass_td,anytime_td
00-0038090,2026,1,GB,MIN,WR,4.0,66.66666666666667,,42,1,40,0,0,12,454,0,21,0,0,0,1.0,7.0,,3.0,,0.0,0,0,0,0
00-0038102,2026,1,CAR,CHI,QB,7.0,70.0,,38,0,34,0,0,0,336,1,22,24,1,0,,5.0,0.0,5.0,0.0,1.0,0,0,0,0
00-0038104,2026,1,KC,DEN,WR,47.0,69.11764705882352,,27,1,25,0,0,36,117,0,38,0,0,0,0.0,4.0,,6.0,,1.0,0,0,0,0
00-0038115,2026,1,TEN,NYJ,TE,14.0,49.99999999999999,,32,1,28,1,7,1,164,0,14,0,0,0,0.0,3.0,,0.0,,0.0,0,0,0,0
00-0038117,2026,1,TEN,NYJ,WR,41.0,50.0,,32,6,28,5,38,23,164,0,14,0,0,0,0.0,3.0,,0.0,,0.0,0,0,0,0
00-0038120,2026,1,NYJ,TEN,RB,39.0,67.24137931034483,,24,2,23,2,16,3,156,22,39,102,0,0,0.0,1.0,4.0,6.0,2.0,3.0,1,0,0,1
00-0038124,2026,1,GB,MIN,WR,52.0,68.42105263157895,,42,8,40,6,147,127,454,0,21,0,0,0,1.0,7.0,,3.0,,0.0,0,2,0,1
00-0038128,2026,1,MIA,LV,QB,56.0,56.0,,27,0,27,0,0,0,309,6,18,39,27,220,,1.0,1.0,4.0,0.0,0.0,1,0,0,1
00-0038129,2026,1,TB,CIN,TE,56.0,57.142857142857146,,28,5,27,3,26,32,132,0,20,0,0,0,2.0,4.0,,5.0,,0.0,0,0,0,0
00-0038134,2026,1,KC,DEN,RB,47.0,69.11764705882352,,27,6,25,3,18,-2,117,23,38,173,0,0,1.0,4.0,3.0,6.0,1.0,1.0,1,1,0,1
00-0038359,2026,1,LA,SF,WR,16.0,61.53846153846153,,28,0,27,0,0,0,259,0,29,0,0,0,,2.0,,7.0,,3.0,0,0,0,0
00-0038393,2026,1,PHI,WAS,WR,50.0,54.94505494505494,,25,4,22,2,73,79,215,0,25,0,0,0,1.0,3.0,,3.0,,0.0,0,1,0,1
00-0038454,2026,1,LAC,ARI,RB,17.0,54.83870967741935,,27,0,27,0,0,0,273,4,21,9,0,0,,4.0,2.0,7.0,0.0,0.0,0,0,0,0
00-0038488,2026,1,SEA,NE,RB,17.0,49.99999999999999,,24,2,24,2,20,6,154,0,22,0,0,0,0.0,3.0,,3.0,,0.0,0,0,0,0
00-0038489,2026,1,KC,DEN,RB,3.0,75.0,,27,0,25,0,0,0,117,0,38,0,0,0,,4.0,,6.0,,1.0,0,0,0,0
00-0038519,2026,1,KC,DEN,WR,0.0,,,27,0,25,0,0,0,117,0,38,0,0,0,,4.0,,6.0,,1.0,0,0,0,0
00-0038542,2026,1,ATL,PIT,RB,46.0,59.74025974025974,,22,10,19,8,90,-30,75,21,31,83,0,0,0.0,,0.0,,0.0,,0,1,0,1
00-0038543,2026,1,SEA,NE,WR,45.0,50.0,,24,11,24,8,122,76,154,0,22,0,0,0,3.0,3.0,,3.0,,0.0,0,1,0,1
00-0038544,2026,1,LAC,ARI,WR,43.0,55.128205128205124,,27,6,27,2,17,39,273,0,21,0,0,0,0.0,4.0,,7.0,,0.0,0,0,0,0
00-0038547,2026,1,DAL,NYG,TE,13.0,59.09090909090909,,34,1,30,1,12,12,242,0,18,0,0,0,0.0,5.0,,4.0,,3.0,0,0,0,0
00-0038551,2026,1,NO,DET,RB,26.0,89.65517241379311,,56,0,52,0,0,0,465,9,25,30,0,0,,9.0,2.0,4.0,0.0,0.0,1,0,0,1
00-0038555,2026,1,PHI,WAS,RB,6.0,54.54545454545455,,25,0,22,0,0,0,215,1,25,3,0,0,,3.0,1.0,3.0,0.0,0.0,0,0,0,0
00-0038558,2026,1,PIT,ATL,TE,43.0,67.1875,,40,2,37,2,18,6,388,0,21,0,0,0,0.0,5.0,,1.0,,0.0,0,0,0,0
00-0038559,2026,1,ARI,LAC,WR,64.0,75.29411764705883,,37,7,37,5,56,83,283,0,34,0,0,0,0.0,7.0,,6.0,,2.0,0,0,0,0
00-0038563,2026,1,LV,MIA,WR,48.0,67.60563380281691,,30,4,29,2,27,50,226,0,37,0,0,0,1.0,8.0,,4.0,,0.0,0,0,0,0
00-0038573,2026,1,LAC,ARI,WR,10.0,55.55555555555556,,27,1,27,0,0,55,273,0,21,0,0,0,0.0,4.0,,7.0,,0.0,0,0,0,0
00-0038597,2026,1,CIN,TB,RB,46.0,63.88888888888889,,35,6,34,5,22,-12,226,16,27,56,0,0,1.0,6.0,5.0,9.0,3.0,3.0,1,0,0,1
00-0038606,2026,1,JAX,CLE,WR,35.0,57.37704918032787,,23,6,20,5,83,102,223,0,31,0,0,0,0.0,2.0,,1.0,,0.0,0,1,0,1
00-0038608,2026,1,HOU,BUF,WR,36.0,78.26086956521739,,38,2,37,1,21,32,295,0,32,0,0,0,0.0,6.0,,5.0,,3.0,0,0,0,0
00-0038611,2026,1,JAX,CLE,RB,23.0,57.5,,23,0,20,0,0,0,223,6,31,23,0,0,,2.0,1.0,1.0,0.0,0.0,0,0,0,0
00-0038618,2026,1,HOU,BUF,WR,44.0,78.57142857142857,,38,6,37,3,32,57,295,0,32,0,0,0,0.0,6.0,,5.0,,3.0,0,0,0,0
00-0038619,2026,1,CIN,TB,WR,39.0,63.9344262295082,,35,3,34,2,12,15,226,0,27,0,0,0,1.0,6.0,,9.0,,3.0,0,0,0,0
00-0038621,2026,1,NE,SEA,WR,44.0,70.96774193548387,,33,7,31,5,20,44,205,0,31,0,0,0,0.0,2.0,,0.0,,0.0,0,0,0,0
00-0038685,2026,1,GB,MIN,RB,38.0,67.85714285714285,,42,1,40,0,0,-6,454,7,21,29,0,0,0.0,7.0,1.0,3.0,0.0,0.0,0,0,0,0
00-0038705,2026,1,DAL,NYG,RB,5.0,55.55555555555556,,34,0,30,0,0,0,242,2,18,7,0,0,,5.0,1.0,4.0,0.0,3.0,0,0,0,0
00-0038710,2026,1,CLE,JAX,TE,20.0,51.28205128205128,,22,1,22,1,14,6,228,0,22,0,0,0,0.0,3.0,,4.0,,1.0,0,0,0,0
00-0038728,2026,1,HOU,BUF,WR,25.0,78.125,,38,1,37,1,12,12,295,0,32,0,0,0,1.0,6.0,,5.0,,3.0,0,0,0,0
00-0038738,2026,1,DAL,NYG,RB,15.0,57.69230769230769,,34,0,30,0,0,0,242,1,18,7,0,0,,5.0,0.0,4.0,0.0,3.0,0,0,0,0
00-0038783,2026,1,DEN,KC,TE,13.0,52.0,,28,0,27,0,0,0,104,0,15,0,0,0,,3.0,,1.0,,0.0,0,0,0,0
00-0038797,2026,1,SEA,NE,RB,3.0,50.0,,24,0,24,0,0,0,154,2,22,3,0,0,,3.0,0.0,3.0,0.0,0.0,0,0,0,0
00-0038840,2026,1,CAR,CHI,WR,12.0,66.66666666666667,,38,0,34,0,0,0,336,0,22,0,0,0,,5.0,,5.0,,1.0,0,0,0,0
00-0038896,2026,1,DET,NO,RB,0.0,,,39,0,39,0,0,0,207,0,33,0,0,0,,8.0,,9.0,,5.0,0,0,0,0
00-0038933,2026,1,BUF,HOU,TE,42.0,58.333333333333336,,29,6,28,5,130,98,359,0,21,0,0,0,0.0,6.0,,3.0,,1.0,0,0,0,0
00-0038935,2026,1,JAX,CLE,TE,39.0,57.35294117647059,,23,3,20,2,23,34,223,0,31,0,0,0,1.0,2.0,,1.0,,0.0,0,1,0,1
00-0038976,2026,1,DEN,KC,WR,9.0,50.0,,28,0,27,0,0,0,104,0,15,0,0,0,,3.0,,1.0,,0.0,0,0,0,0
00-0038994,2026,1,MIN,GB,WR,54.0,65.06024096385542,,24,2,23,0,0,27,172,0,34,0,0,0,1.0,6.0,,8.0,,2.0,0,0,0,0
00-0038996,2026,1,GB,MIN,TE,45.0,68.18181818181817,,42,6,40,3,65,82,454,0,21,0,0,0,0.0,7.0,,3.0,,0.0,0,0,0,0
00-0038997,2026,1,IND,BAL,WR,48.0,53.93258426966292,,31,4,29,2,37,36,189,0,20,0,0,0,0.0,3.0,,5.0,,3.0,0,0,0,0
00-0039021,2026,1,CHI,CAR,RB,0.0,,,29,0,26,0,0,0,282,0,39,0,0,0,,5.0,,10.0,,4.0,0,0,0,0
00-0039032,2026,1,TEN,NYJ,RB,25.0,50.0,,32,4,28,2,12,-12,164,3,14,12,0,0,0.0,3.0,0.0,0.0,0.0,0.0,0,0,0,0
00-0039040,2026,1,MIA,LV,RB,48.0,55.81395348837209,,27,5,27,4,30,4,309,11,18,36,0,0,0.0,1.0,3.0,4.0,0.0,0.0,0,0,0,0
00-0039062,2026,1,DAL,NYG,WR,11.0,57.89473684210526,,34,1,30,1,10,11,242,0,18,0,0,0,0.0,5.0,,4.0,,3.0,0,0,0,0
00-0039064,2026,1,BAL,IND,WR,20.0,68.96551724137932,,25,6,24,5,150,91,270,0,37,0,0,0,0.0,4.0,,7.0,,3.0,0,1,0,1
00-0039065,2026,1,DET,NO,TE,62.0,76.5432098765432,,39,8,39,5,48,7,207,0,33,0,0,0,2.0,8.0,,9.0,,5.0,0,0,0,0
00-0039066,2026,1,LV,MIA,TE,55.0,67.90123456790123,,30,7,29,6,32,28,226,0,37,0,0,0,1.0,8.0,,4.0,,0.0,0,0,0,0
00-0039067,2026,1,KC,DEN,WR,57.0,68.67469879518073,,27,2,25,2,19,6,117,0,38,0,0,0,1.0,4.0,,6.0,,1.0,0,1,0,1
00-0039074,2026,1,LA,SF,TE,21.0,61.764705882352935,,28,1,27,1,13,-1,259,0,29,0,0,0,0.0,2.0,,7.0,,3.0,0,0,0,0
00-0039075,2026,1,LA,SF,WR,43.0,61.42857142857143,,28,9,27,5,74,115,259,0,29,0,0,0,1.0,2.0,,7.0,,3.0,0,0,0,0
00-0039107,2026,1,LA,SF,QB,10.0,62.5,,28,0,27,0,0,0,259,1,29,9,3,13,,2.0,0.0,7.0,0.0,3.0,0,0,0,0
00-0039139,2026,1,DET,NO,RB,57.0,77.02702702702703,,39,5,39,5,30,-4,207,29,33,156,0,0,0.0,8.0,8.0,9.0,5.0,5.0,2,0,0,1
00-0039146,2026,1,GB,MIN,WR,39.0,68.42105263157896,,42,7,40,3,20,50,454,0,21,0,0,0,1.0,7.0,,3.0,,0.0,0,0,0,0
00-0039150,2026,1,CAR,CHI,QB,61.0,67.77777777777777,,38,0,34,0,0,0,336,2,22,10,37,361,,5.0,2.0,5.0,0.0,1.0,1,0,3,1
00-0039163,2026,1,HOU,BUF,QB,79.0,79.0,,38,0,37,0,0,0,295,2,32,15,38,274,,6.0,0.0,5.0,0.0,3.0,0,0,2,0
00-0039299,2026,1,SEA,NE,RB,23.0,50.0,,24,1,24,0,0,6,154,8,22,29,0,0,0.0,3.0,2.0,3.0,0.0,0.0,0,0,0,0
00-0039337,2026,1,NYG,DAL,WR,36.0,69.23076923076923,,29,9,29,6,69,103,245,0,37,0,0,0,1.0,7.0,,5.0,,2.0,0,0,0,0
00-0039342,2026,1,CAR,CHI,WR,36.0,67.9245283018868,,38,2,34,0,0,20,336,0,22,0,0,0,0.0,5.0,,5.0,,1.0,0,0,0,0
00-0039344,2026,1,CAR,CHI,RB,13.0,68.42105263157895,,38,2,34,1,48,30,336,4,22,14,0,0,0.0,5.0,0.0,5.0,0.0,1.0,0,0,0,0
00-0039359,2026,1,HOU,BUF,TE,24.0,80.0,,38,1,37,1,-2,-2,295,0,32,0,0,0,0.0,6.0,,5.0,,3.0,0,0,0,0
00-0039361,2026,1,TB,CIN,RB,35.0,57.37704918032787,,28,7,27,7,48,-25,132,8,20,45,0,0,0.0,4.0,2.0,5.0,0.0,0.0,1,0,0,1
00-0039364,2026,1,DET,NO,RB,22.0,75.86206896551725,,39,1,39,1,11,2,207,2,33,7,0,0,0.0,8.0,1.0,9.0,0.0,5.0,0,0,0,0
00-0039365,2026,1,SF,LA,WR,5.0,62.5,,34,0,33,0,0,0,150,0,30,0,0,0,,8.0,,2.0,,0.0,0,0,0,0
00-0039384,2026,1,NYG,DAL,RB,2.0,66.66666666666667,,29,0,29,0,0,0,245,2,37,14,0,0,,7.0,0.0,5.0,0.0,2.0,0,0,0,0
00-0039407,2026,1,LV,MIA,RB,10.0,66.66666666666667,,30,0,29,0,0,0,226,0,37,0,0,0,,8.0,,4.0,,0.0,0,0,0,0
00-0039410,2026,1,DAL,NYG,WR,41.0,57.74647887323944,,34,4,30,2,22,23,242,0,18,0,0,0,0.0,5.0,,4.0,,3.0,0,0,0,0
00-0039424,2026,1,NO,DET,WR,82.0,90.1098901098901,,56,9,52,7,69,63,465,0,25,0,0,0,1.0,9.0,,4.0,,0.0,0,1,0,1
00-0039451,2026,1,NYJ,TEN,WR,40.0,66.66666666666667,,24,1,23,1,7,7,156,0,39,0,0,0,0.0,1.0,,6.0,,3.0,0,0,0,0
00-0039471,2026,1,BUF,HOU,RB,11.0,57.89473684210526,,29,0,28,0,0,0,359,1,21,3,0,0,,6.0,0.0,3.0,0.0,1.0,0,0,0,0
00-0039491,2026,1,CAR,CHI,WR,57.0,67.85714285714286,,38,9,34,8,138,124,336,0,22,0,0,0,1.0,5.0,,5.0,,1.0,0,2,0,1
00-0039518,2026,1,NO,DET,TE,,,,56,0,52,0,0,0,465,0,25,0,0,0,,9.0,,4.0,,0.0,0,0,0,0
00-0039530,2026,1,DAL,NYG,TE,13.0,59.09090909090909,,34,2,30,2,14,6,242,0,18,0,0,0,0.0,5.0,,4.0,,3.0,0,0,0,0
00-0039589,2026,1,TB,CIN,WR,5.0,55.55555555555556,,28,0,27,0,0,0,132,0,20,0,0,0,,4.0,,5.0,,0.0,0,0,0,0
00-0039686,2026,1,WAS,PHI,TE,2.0,66.66666666666667,,34,0,29,0,0,0,256,0,32,0,0,0,,9.0,,7.0,,2.0,0,0,0,0
00-0039732,2026,1,DEN,KC,QB,51.0,51.0,,28,0,27,0,0,0,104,3,15,2,28,131,,3.0,1.0,1.0,0.0,0.0,0,0,1,0
00-0039738,2026,1,LA,SF,RB,14.0,60.869565217391305,,28,0,27,0,0,0,259,10,29,54,0,0,,2.0,0.0,7.0,0.0,3.0,0,0,0,0
00-0039739,2026,1,PIT,ATL,WR,37.0,67.27272727272727,,40,6,37,3,26,126,388,0,21,0,0,0,0.0,5.0,,1.0,,0.0,0,0,0,0
00-0039746,2026,1,PHI,WAS,RB,10.0,55.55555555555556,,25,1,22,1,8,6,215,2,25,4,0,0,0.0,3.0,0.0,3.0,0.0,0.0,0,0,0,0
00-0039751,2026,1,LA,SF,WR,25.0,60.97560975609756,,28,1,27,1,8,8,259,0,29,0,0,0,0.0,2.0,,7.0,,3.0,0,0,0,0
00-0039793,2026,1,SEA,NE,TE,44.0,50.0,,24,2,24,2,13,-1,154,0,22,0,0,0,0.0,3.0,,3.0,,0.0,0,0,0,0
00-0039794,2026,1,NYJ,TEN,RB,27.0,67.5,,24,1,23,0,0,0,156,10,39,40,0,0,1.0,1.0,0.0,6.0,0.0,3.0,0,0,0,0
00-0039796,2026,1,BAL,IND,RB,0.0,,,25,0,24,0,0,0,270,0,37,0,0,0,,4.0,,7.0,,3.0,0,0,0,0
00-0039811,2026,1,GB,MIN,RB,30.0,68.18181818181819,,42,1,40,0,0,18,454,13,21,37,0,0,1.0,7.0,1.0,3.0,0.0,0.0,0,0,0,0
00-0039847,2026,1,NYG,DAL,TE,32.0,69.56521739130434,,29,1,29,1,9,2,245,0,37,0,0,0,0.0,7.0,,5.0,,2.0,0,0,0,0
00-0039849,2026,1,ARI,LAC,WR,59.0,74.68354430379746,,37,3,37,1,33,71,283,0,34,0,0,0,0.0,7.0,,6.0,,2.0,0,0,0,0
00-0039851,2026,1,NE,SEA,QB,71.0,71.0,,33,0,31,0,0,0,205,7,31,47,33,178,,2.0,0.0,0.0,0.0,0.0,0,0,1,0
00-0039868,2026,1,DEN,KC,WR,17.0,51.515151515151516,,28,1,27,0,0,31,104,1,15,5,0,0,0.0,3.0,0.0,1.0,0.0,0.0,0,0,0,0
00-0039874,2026,1,MIA,LV,RB,4.0,57.14285714285714,,27,0,27,0,0,0,309,1,18,-1,0,0,,1.0,0.0,4.0,0.0,0.0,0,0,0,0
00-0039875,2026,1,BUF,HOU,RB,5.0,55.55555555555556,,29,0,28,0,0,0,359,1,21,3,0,0,,6.0,0.0,3.0,0.0,1.0,0,0,0,0
00-0039880,2026,1,MIA,LV,WR,55.0,56.12244897959184,,27,8,27,3,53,135,309,0,18,0,0,0,0.0,1.0,,4.0,,0.0,0,0,0,0
00-0039890,2026,1,NYJ,TEN,WR,46.0,66.66666666666667,,24,3,23,3,60,59,156,0,39,0,0,0,0.0,1.0,,6.0,,3.0,0,0,0,0
00-0039893,2026,1,JAX,CLE,WR,20.0,57.142857142857146,,23,3,20,3,40,44,223,0,31,0,0,0,0.0,2.0,,1.0,,0.0,0,0,0,0
00-0039894,2026,1,KC,DEN,WR,53.0,68.83116883116882,,27,6,25,3,18,42,117,0,38,0,0,0,1.0,4.0,,6.0,,1.0,0,0,0,0
00-0039901,2026,1,BUF,HOU,WR,29.0,58.0,,29,1,28,1,1,4,359,0,21,0,0,0,1.0,6.0,,3.0,,1.0,0,0,0,0
00-0039910,2026,1,WAS,PHI,QB,70.0,70.0,,34,0,29,0,0,0,256,5,32,31,34,164,,9.0,2.0,7.0,0.0,2.0,0,0,2,0
00-0039915,2026,1,LAC,ARI,WR,27.0,55.10204081632653,,27,7,27,5,82,97,273,0,21,0,0,0,2.0,4.0,,7.0,,0.0,0,1,0,1
00-0039918,2026,1,CHI,CAR,QB,75.0,75.0,,29,0,26,0,0,0,282,10,39,65,29,269,,5.0,3.0,10.0,1.0,4.0,2,0,2,1
00-0039919,2026,1,CHI,CAR,WR,36.0,75.0,,29,3,26,2,52,90,282,0,39,0,0,0,0.0,5.0,,10.0,,4.0,0,0,0,0
00-0039920,2026,1,CLE,JAX,WR,0.0,,,22,0,22,0,0,0,228,0,22,0,0,0,,3.0,,4.0,,1.0,0,0,0,0
00-0040024,2026,1,PHI,WAS,WR,8.0,53.333333333333336,,25,0,22,0,0,0,215,0,25,0,0,0,,3.0,,3.0,,0.0,0,0,0,0
00-0040075,2026,1,BAL,IND,WR,20.0,68.96551724137932,,25,2,24,2,15,11,270,0,37,0,0,0,0.0,4.0,,7.0,,3.0,0,0,0,0
00-0040081,2026,1,KC,DEN,TE,13.0,68.42105263157895,,27,1,25,1,9,4,117,0,38,0,0,0,0.0,4.0,,6.0,,1.0,0,0,0,0
00-0040122,2026,1,LV,MIA,RB,50.0,67.56756756756756,,30,6,29,6,45,18,226,23,37,102,0,0,4.0,8.0,3.0,4.0,0.0,0.0,0,2,0,1
00-0040124,2026,1,CAR,CHI,WR,56.0,68.29268292682927,,38,8,34,5,75,119,336,0,22,0,0,0,1.0,5.0,,5.0,,1.0,0,0,0,0
00-0040126,2026,1,CHI,CAR,TE,65.0,74.71264367816092,,29,2,26,0,0,30,282,0,39,0,0,0,1.0,5.0,,10.0,,4.0,0,0,0,0
00-0040128,2026,1,IND,BAL,TE,50.0,53.76344086021505,,31,5,29,3,13,23,189,0,20,0,0,0,1.0,3.0,,5.0,,3.0,0,1,0,1
00-0040129,2026,1,TB,CIN,WR,49.0,56.97674418604651,,28,6,27,5,63,84,132,0,20,0,0,0,0.0,4.0,,5.0,,0.0,0,0,0,0
00-0040131,2026,1,NE,SEA,WR,12.0,70.58823529411764,,33,0,31,0,0,0,205,0,31,0,0,0,,2.0,,0.0,,0.0,0,0,0,0
00-0040134,2026,1,DEN,KC,WR,30.0,50.847457627118644,,28,6,27,4,42,25,104,0,15,0,0,0,0.0,3.0,,1.0,,0.0,0,0,0,0
00-0040138,2026,1,HOU,BUF,WR,24.0,80.0,,38,2,37,2,53,26,295,0,32,0,0,0,0.0,6.0,,5.0,,3.0,0,0,0,0
00-0040142,2026,1,GB,MIN,RB,0.0,,,42,0,40,0,0,0,454,0,21,0,0,0,,7.0,,3.0,,0.0,0,0,0,0
00-0040162,2026,1,CLE,JAX,RB,0.0,,,22,0,22,0,0,0,228,0,22,0,0,0,,3.0,,4.0,,1.0,0,0,0,0
00-0040164,2026,1,WAS,PHI,WR,18.0,69.23076923076923,,34,1,29,1,4,4,256,0,32,0,0,0,0.0,9.0,,7.0,,2.0,0,0,0,0
00-0040170,2026,1,TEN,NYJ,WR,26.0,50.0,,32,3,28,1,11,41,164,0,14,0,0,0,2.0,3.0,,0.0,,0.0,0,1,0,1
00-0040187,2026,1,CAR,CHI,TE,27.0,67.5,,38,2,34,1,9,9,336,0,22,0,0,0,2.0,5.0,,5.0,,1.0,0,0,0,0
00-0040189,2026,1,LAC,ARI,TE,10.0,55.55555555555556,,27,2,27,2,32,7,273,0,21,0,0,0,0.0,4.0,,7.0,,0.0,0,0,0,0
00-0040208,2026,1,CIN,TB,RB,2.0,66.66666666666667,,35,0,34,0,0,0,226,0,27,0,0,0,,6.0,,9.0,,3.0,0,0,0,0
00-0040218,2026,1,CAR,CHI,WR,14.0,66.66666666666667,,38,1,34,0,0,3,336,0,22,0,0,0,0.0,5.0,,5.0,,1.0,0,0,0,0
00-0040236,2026,1,CHI,CAR,RB,32.0,74.4186046511628,,29,2,26,2,24,9,282,10,39,100,0,0,0.0,5.0,1.0,10.0,0.0,4.0,1,0,0,1
00-0040237,2026,1,TB,CIN,WR,13.0,56.52173913043478,,28,1,27,0,0,9,132,1,20,-4,0,0,1.0,4.0,0.0,5.0,0.0,0.0,0,0,0,0
00-0040242,2026,1,WAS,PHI,RB,34.0,69.38775510204081,,34,1,29,1,-7,-7,256,16,32,63,0,0,0.0,9.0,1.0,7.0,1.0,2.0,1,0,0,1
00-0040277,2026,1,CHI,CAR,WR,34.0,75.55555555555556,,29,1,26,1,1,1,282,0,39,0,0,0,1.0,5.0,,10.0,,4.0,0,1,0,1
00-0040363,2026,1,BUF,HOU,TE,4.0,57.14285714285714,,29,0,28,0,0,0,359,0,21,0,0,0,,6.0,,3.0,,1.0,0,0,0,0
00-0040429,2026,1,TB,CIN,RB,0.0,,,28,0,27,0,0,0,132,0,20,0,0,0,,4.0,,5.0,,0.0,0,0,0,0
00-0040466,2026,1,CLE,JAX,RB,18.0,51.42857142857143,,22,3,22,3,25,-6,228,1,22,1,0,0,0.0,3.0,0.0,4.0,0.0,1.0,0,0,0,0
00-0040506,2026,1,MIN,GB,WR,3.0,60.0,,24,0,23,0,0,0,172,0,34,0,0,0,,6.0,,8.0,,2.0,0,0,0,0
00-0040556,2026,1,NE,SEA,RB,8.0,72.72727272727273,,33,0,31,0,0,0,205,6,31,11,0,0,,2.0,0.0,0.0,0.0,0.0,0,0,0,0
00-0040568,2026,1,NE,SEA,RB,3.0,75.0,,33,2,31,2,9,-3,205,0,31,0,0,0,0.0,2.0,,0.0,,0.0,0,0,0,0
00-0040582,2026,1,NYJ,TEN,WR,2.0,66.66666666666667,,24,1,23,0,0,4,156,0,39,0,0,0,0.0,1.0,,6.0,,3.0,0,0,0,0
00-0040583,2026,1,HOU,BUF,RB,40.0,78.43137254901961,,38,1,37,1,-2,-2,295,9,32,42,0,0,0.0,6.0,0.0,5.0,0.0,3.0,0,0,0,0
00-0040584,2026,1,TEN,NYJ,TE,38.0,50.0,,32,5,28,4,28,17,164,0,14,0,0,0,1.0,3.0,,0.0,,0.0,0,0,0,0
00-0040590,2026,1,LA,SF,WR,16.0,61.53846153846153,,28,1,27,0,0,13,259,0,29,0,0,0,0.0,2.0,,7.0,,3.0,0,0,0,0
00-0040621,2026,1,SEA,NE,WR,0.0,,,24,0,24,0,0,0,154,0,22,0,0,0,,3.0,,3.0,,0.0,0,0,0,0
00-0040646,2026,1,KC,DEN,WR,0.0,,,27,0,25,0,0,0,117,0,38,0,0,0,,4.0,,6.0,,1.0,0,0,0,0
00-0040663,2026,1,CLE,JAX,TE,42.0,51.21951219512196,,22,3,22,2,21,10,228,0,22,0,0,0,0.0,3.0,,4.0,,1.0,0,0,0,0
00-0040666,2026,1,LAC,ARI,RB,32.0,55.17241379310345,,27,0,27,0,0,0,273,12,21,43,0,0,,4.0,2.0,7.0,0.0,0.0,1,0,0,1
00-0040667,2026,1,GB,MIN,WR,56.0,68.29268292682927,,42,12,40,6,95,137,454,0,21,0,0,0,3.0,7.0,,3.0,,0.0,0,0,0,0
00-0040669,2026,1,DET,NO,WR,52.0,76.47058823529412,,39,1,39,0,0,3,207,0,33,0,0,0,0.0,8.0,,9.0,,5.0,0,0,0,0
00-0040676,2026,1,TEN,NYJ,QB,50.0,50.0,,32,0,28,0,0,0,164,4,14,21,32,140,,3.0,0.0,0.0,0.0,0.0,0,0,1,0
00-0040691,2026,1,NYG,DAL,QB,69.0,69.0,,29,0,29,0,0,0,245,11,37,54,29,230,,7.0,0.0,5.0,0.0,2.0,0,0,3,0
00-0040705,2026,1,TEN,NYJ,WR,4.0,50.0,,32,1,28,1,7,3,164,0,14,0,0,0,0.0,3.0,,0.0,,0.0,0,0,0,0
00-0040715,2026,1,NYG,DAL,RB,42.0,68.85245901639344,,29,0,29,0,0,0,245,18,37,81,0,0,,7.0,4.0,5.0,2.0,2.0,1,0,0,1
00-0040719,2026,1,JAX,CLE,RB,28.0,57.142857142857146,,23,1,20,1,22,-5,223,15,31,66,0,0,0.0,2.0,0.0,1.0,0.0,0.0,0,0,0,0
00-0040727,2026,1,LAC,ARI,WR,41.0,54.666666666666664,,27,6,27,3,20,47,273,0,21,0,0,0,0.0,4.0,,7.0,,0.0,0,0,0,0
00-0040729,2026,1,LV,MIA,WR,27.0,67.5,,30,4,29,3,23,32,226,0,37,0,0,0,2.0,8.0,,4.0,,0.0,0,1,0,1
00-0040730,2026,1,DEN,KC,RB,26.0,50.98039215686274,,28,4,27,4,23,-22,104,3,15,18,0,0,0.0,3.0,0.0,1.0,0.0,0.0,0,0,0,0
00-0040735,2026,1,CHI,CAR,WR,55.0,75.34246575342466,,29,5,26,5,63,36,282,1,39,2,0,0,0.0,5.0,0.0,10.0,0.0,4.0,0,0,0,0
00-0040736,2026,1,NYJ,TEN,TE,44.0,66.66666666666666,,24,3,23,2,-2,1,156,0,39,0,0,0,0.0,1.0,,6.0,,3.0,0,0,0,0
00-0040737,2026,1,LA,SF,TE,31.0,60.78431372549019,,28,1,27,0,0,24,259,0,29,0,0,0,0.0,2.0,,7.0,,3.0,0,0,0,0
00-0040743,2026,1,NO,DET,QB,90.0,90.0,,56,0,52,0,0,0,465,4,25,8,56,410,,9.0,1.0,4.0,0.0,0.0,0,0,3,0
00-0040784,2026,1,CLE,JAX,RB,33.0,50.76923076923077,,22,2,22,2,17,1,228,12,22,33,0,0,0.0,3.0,2.0,4.0,1.0,1.0,0,0,0,0
00-0040785,2026,1,CIN,TB,WR,10.0,62.5,,35,1,34,1,18,2,226,1,27,10,0,0,0.0,6.0,0.0,9.0,0.0,3.0,0,0,0,0
00-0040867,2026,1,PHI,WAS,WR,35.0,54.6875,,25,4,22,3,-5,0,215,0,25,0,0,0,0.0,3.0,,3.0,,0.0,0,0,0,0
00-0040870,2026,1,BAL,IND,WR,27.0,67.5,,25,3,24,1,11,30,270,0,37,0,0,0,2.0,4.0,,7.0,,3.0,0,0,0,0
00-0040878,2026,1,LV,MIA,RB,,,,30,0,29,0,0,0,226,7,37,41,0,0,,8.0,1.0,4.0,0.0,0.0,0,0,0,0
00-0040879,2026,1,BAL,IND,TE,23.0,67.6470588235294,,25,1,24,1,13,1,270,0,37,0,0,0,0.0,4.0,,7.0,,3.0,0,0,0,0
